month,property_type,region,metric,basis,value,unit,source_report,revised
2024-12,mansion,首都圏,成約価格,mom_pct,-1.7,％,2025-06,False
2025-01,mansion,首都圏,成約価格,mom_pct,4.3,％,2025-06,False
2025-02,mansion,首都圏,成約価格,mom_pct,-3.1,％,2025-06,False
2025-03,mansion,首都圏,成約価格,mom_pct,-0.8,％,2025-06,False
2025-04,mansion,首都圏,成約価格,mom_pct,2.1,％,2025-06,False
2025-05,mansion,首都圏,成約価格,mom_pct,5.2,％,2025-06,False
2025-06,mansion,首都圏,成約価格,mom_pct,-1.9,％,2025-06,False
2024-04,mansion,首都圏,成約価格,value,5018,万円,2025-04,False
2024-05,mansion,首都圏,成約価格,value,4834,万円,2025-05,False
2024-06,mansion,首都圏,成約価格,value,4956.0,万円,2025-06,False
2024-07,mansion,首都圏,成約価格,value,5049.0,万円,2025-06,False
2024-08,mansion,首都圏,成約価格,value,4651.0,万円,2025-06,False
2024-09,mansion,首都圏,成約価格,value,4861.0,万円,2025-06,False
2024-10,mansion,首都圏,成約価格,value,4739.0,万円,2025-06,False
2024-11,mansion,首都圏,成約価格,value,5022.0,万円,2025-06,False
2024-12,mansion,首都圏,成約価格,value,4935.0,万円,2025-06,False
2025-01,mansion,首都圏,成約価格,value,5147.0,万円,2025-06,False
2025-02,mansion,首都圏,成約価格,value,4985.0,万円,2025-06,False
2025-03,mansion,首都圏,成約価格,value,4945.0,万円,2025-06,False
2025-04,mansion,首都圏,成約価格,value,5047.0,万円,2025-06,False
2025-05,mansion,首都圏,成約価格,value,5311.0,万円,2025-06,False
2025-06,mansion,首都圏,成約価格,value,5209,万円,2025-06,False
2024-04,mansion,首都圏,成約価格,yoy_pct,11.9,％,2025-04,False
2024-05,mansion,首都圏,成約価格,yoy_pct,5.8,％,2025-05,False
2024-06,mansion,首都圏,成約価格,yoy_pct,7.5,％,2025-06,False
2024-07,mansion,首都圏,成約価格,yoy_pct,10.7,％,2025-06,False
2024-08,mansion,首都圏,成約価格,yoy_pct,-1.1,％,2025-06,False
2024-09,mansion,首都圏,成約価格,yoy_pct,5.3,％,2025-06,False
2024-10,mansion,首都圏,成約価格,yoy_pct,-0.5,％,2025-06,False
2024-11,mansion,首都圏,成約価格,yoy_pct,6.1,％,2025-06,False
2024-12,mansion,首都圏,成約価格,yoy_pct,3.2,％,2025-06,False
2025-01,mansion,首都圏,成約価格,yoy_pct,5.9,％,2025-06,False
2025-02,mansion,首都圏,成約価格,yoy_pct,2.6,％,2025-06,False
2025-03,mansion,首都圏,成約価格,yoy_pct,2.6,％,2025-06,False
2025-04,mansion,首都圏,成約価格,yoy_pct,0.6,％,2025-06,False
2025-05,mansion,首都圏,成約価格,yoy_pct,9.9,％,2025-06,False
2025-06,mansion,首都圏,成約価格,yoy_pct,5.1,％,2025-06,False
2024-04,mansion,首都圏,成約専有面積,mom_pct,1.2,％,2025-04,False
2024-05,mansion,首都圏,成約専有面積,mom_pct,-1.4,％,2025-05,False
2024-06,mansion,首都圏,成約専有面積,mom_pct,0.3,％,2025-06,False
2024-07,mansion,首都圏,成約専有面積,mom_pct,0.6,％,2025-06,False
2024-08,mansion,首都圏,成約専有面積,mom_pct,-2.7,％,2025-06,False
2024-09,mansion,首都圏,成約専有面積,mom_pct,3.0,％,2025-06,False
2024-10,mansion,首都圏,成約専有面積,mom_pct,-1.6,％,2025-06,False
2024-11,mansion,首都圏,成約専有面積,mom_pct,0.3,％,2025-06,False
2024-12,mansion,首都圏,成約専有面積,mom_pct,-0.02,％,2025-06,False
2025-01,mansion,首都圏,成約専有面積,mom_pct,-0.6,％,2025-06,False
2025-02,mansion,首都圏,成約専有面積,mom_pct,0.2,％,2025-06,False
2025-03,mansion,首都圏,成約専有面積,mom_pct,-0.6,％,2025-06,False
2025-04,mansion,首都圏,成約専有面積,mom_pct,-0.6,％,2025-04,False
2025-04,mansion,首都圏,成約専有面積,mom_pct,-0.6,％,2025-06,False
2025-05,mansion,首都圏,成約専有面積,mom_pct,1.5,％,2025-05,False
2025-05,mansion,首都圏,成約専有面積,mom_pct,1.5,％,2025-06,False
2025-06,mansion,首都圏,成約専有面積,mom_pct,-1.1,％,2025-06,False
2025-06,mansion,首都圏,成約専有面積,mom_pct,-1.1,％,2025-06,False
2024-04,mansion,首都圏,成約専有面積,value,64.27,㎡,2025-04,False
2024-05,mansion,首都圏,成約専有面積,value,63.35,㎡,2025-05,False
2024-06,mansion,首都圏,成約専有面積,value,63.57,㎡,2025-06,False
2024-07,mansion,首都圏,成約専有面積,value,63.94,㎡,2025-06,False
2024-08,mansion,首都圏,成約専有面積,value,62.21,㎡,2025-06,False
2024-09,mansion,首都圏,成約専有面積,value,64.09,㎡,2025-06,False
2024-10,mansion,首都圏,成約専有面積,value,63.05,㎡,2025-06,False
2024-11,mansion,首都圏,成約専有面積,value,63.24,㎡,2025-06,False
2024-12,mansion,首都圏,成約専有面積,value,63.23,㎡,2025-06,False
2025-01,mansion,首都圏,成約専有面積,value,62.86,㎡,2025-01,False
2025-01,mansion,首都圏,成約専有面積,value,62.86,㎡,2025-06,False
2025-02,mansion,首都圏,成約専有面積,value,62.99,㎡,2025-02,False
2025-02,mansion,首都圏,成約専有面積,value,62.99,㎡,2025-06,False
2025-03,mansion,首都圏,成約専有面積,value,62.58,㎡,2025-03,False
2025-03,mansion,首都圏,成約専有面積,value,62.58,㎡,2025-06,False
2025-04,mansion,首都圏,成約専有面積,value,62.22,㎡,2025-04,False
2025-04,mansion,首都圏,成約専有面積,value,62.22,㎡,2025-06,False
2025-05,mansion,首都圏,成約専有面積,value,63.18,㎡,2025-05,False
2025-05,mansion,首都圏,成約専有面積,value,63.18,㎡,2025-06,False
2025-06,mansion,首都圏,成約専有面積,value,62.5,㎡,2025-06,False
2025-06,mansion,首都圏,成約専有面積,value,62.5,㎡,2025-06,False
2024-04,mansion,首都圏,成約専有面積,yoy_pct,0.6,％,2025-04,False
2024-05,mansion,首都圏,成約専有面積,yoy_pct,-1.6,％,2025-05,False
2024-06,mansion,首都圏,成約専有面積,yoy_pct,-0.3,％,2025-06,False
2024-07,mansion,首都圏,成約専有面積,yoy_pct,0.8,％,2025-06,False
2024-08,mansion,首都圏,成約専有面積,yoy_pct,-2.0,％,2025-06,False
2024-09,mansion,首都圏,成約専有面積,yoy_pct,0.5,％,2025-06,False
2024-10,mansion,首都圏,成約専有面積,yoy_pct,-1.3,％,2025-06,False
2024-11,mansion,首都圏,成約専有面積,yoy_pct,0.2,％,2025-06,False
2024-12,mansion,首都圏,成約専有面積,yoy_pct,-1.1,％,2025-06,False
2025-01,mansion,首都圏,成約専有面積,yoy_pct,-1.7,％,2025-01,False
2025-01,mansion,首都圏,成約専有面積,yoy_pct,-1.7,％,2025-06,False
2025-02,mansion,首都圏,成約専有面積,yoy_pct,-2.1,％,2025-02,False
2025-02,mansion,首都圏,成約専有面積,yoy_pct,-2.1,％,2025-06,False
2025-03,mansion,首都圏,成約専有面積,yoy_pct,-1.5,％,2025-03,False
2025-03,mansion,首都圏,成約専有面積,yoy_pct,-1.5,％,2025-06,False
2025-04,mansion,首都圏,成約専有面積,yoy_pct,-3.2,％,2025-04,False
2025-04,mansion,首都圏,成約専有面積,yoy_pct,-3.2,％,2025-06,False
2025-05,mansion,首都圏,成約専有面積,yoy_pct,-0.3,％,2025-05,False
2025-05,mansion,首都圏,成約専有面積,yoy_pct,-0.3,％,2025-06,False
2025-06,mansion,首都圏,成約専有面積,yoy_pct,-1.7,％,2025-06,False
2025-06,mansion,首都圏,成約専有面積,yoy_pct,-1.7,％,2025-06,False
2024-01,mansion,首都圏,成約築年数,value,23.53,年,2025-01,False
2024-02,mansion,首都圏,成約築年数,value,23.2,年,2025-02,False
2024-03,mansion,首都圏,成約築年数,value,23.95,年,2025-03,False
2024-04,mansion,首都圏,成約築年数,value,24.12,年,2025-04,False
2024-04,mansion,首都圏,成約築年数,value,24.12,年,2025-04,False
2024-05,mansion,首都圏,成約築年数,value,24.41,年,2025-05,False
2024-05,mansion,首都圏,成約築年数,value,24.41,年,2025-05,False
2024-06,mansion,首都圏,成約築年数,value,24.36,年,2025-06,False
2024-06,mansion,首都圏,成約築年数,value,24.36,年,2025-06,False
2024-07,mansion,首都圏,成約築年数,value,24.54,年,2025-06,False
2024-08,mansion,首都圏,成約築年数,value,25.84,年,2025-06,False
2024-09,mansion,首都圏,成約築年数,value,24.87,年,2025-06,False
2024-10,mansion,首都圏,成約築年数,value,25.37,年,2025-06,False
2024-11,mansion,首都圏,成約築年数,value,25.22,年,2025-06,False
2024-12,mansion,首都圏,成約築年数,value,25.37,年,2025-06,False
2025-01,mansion,首都圏,成約築年数,value,25.73,年,2025-06,False
2025-01,mansion,首都圏,成約築年数,value,25.73,年,2025-01,False
2025-02,mansion,首都圏,成約築年数,value,26.04,年,2025-06,False
2025-02,mansion,首都圏,成約築年数,value,26.04,年,2025-02,False
2025-03,mansion,首都圏,成約築年数,value,26.58,年,2025-06,False
2025-03,mansion,首都圏,成約築年数,value,26.58,年,2025-04,False
2025-04,mansion,首都圏,成約築年数,value,26.45,年,2025-06,False
2025-04,mansion,首都圏,成約築年数,value,26.45,年,2025-05,False
2025-05,mansion,首都圏,成約築年数,value,26.71,年,2025-06,False
2025-05,mansion,首都圏,成約築年数,value,26.71,年,2025-06,False
2025-06,mansion,首都圏,成約築年数,value,26.96,年,2025-06,False
2025-06,mansion,首都圏,成約築年数,value,26.96,年,2025-06,False
2024-01,mansion,首都圏,新規登録㎡単価,mom_pct,-0.4,％,2025-01,False
2024-02,mansion,首都圏,新規登録㎡単価,mom_pct,0.4,％,2025-02,False
2024-03,mansion,首都圏,新規登録㎡単価,mom_pct,-0.6,％,2025-03,False
2024-04,mansion,首都圏,新規登録㎡単価,mom_pct,-0.2,％,2025-04,False
2024-05,mansion,首都圏,新規登録㎡単価,mom_pct,1.3,％,2025-05,False
2024-06,mansion,首都圏,新規登録㎡単価,mom_pct,0.2,％,2025-06,False
2024-07,mansion,首都圏,新規登録㎡単価,mom_pct,2.0,％,2025-06,False
2024-08,mansion,首都圏,新規登録㎡単価,mom_pct,4.2,％,2025-06,False
2024-09,mansion,首都圏,新規登録㎡単価,mom_pct,-0.9,％,2025-06,False
2024-10,mansion,首都圏,新規登録㎡単価,mom_pct,3.2,％,2025-06,False
2024-11,mansion,首都圏,新規登録㎡単価,mom_pct,-0.5,％,2025-06,False
2024-12,mansion,首都圏,新規登録㎡単価,mom_pct,2.3,％,2025-06,False
2025-01,mansion,首都圏,新規登録㎡単価,mom_pct,3.2,％,2025-06,False
2025-02,mansion,首都圏,新規登録㎡単価,mom_pct,2.7,％,2025-06,False
2025-03,mansion,首都圏,新規登録㎡単価,mom_pct,2.8,％,2025-06,False
2025-04,mansion,首都圏,新規登録㎡単価,mom_pct,2.7,％,2025-06,False
2025-05,mansion,首都圏,新規登録㎡単価,mom_pct,-0.6,％,2025-06,False
2025-06,mansion,首都圏,新規登録㎡単価,mom_pct,2.8,％,2025-06,False
2024-01,mansion,首都圏,新規登録㎡単価,value,73.93,万円/㎡,2025-01,False
2024-02,mansion,首都圏,新規登録㎡単価,value,74.23,万円/㎡,2025-02,False
2024-03,mansion,首都圏,新規登録㎡単価,value,73.81,万円/㎡,2025-03,False
2024-04,mansion,首都圏,新規登録㎡単価,value,73.7,万円/㎡,2025-04,False
2024-05,mansion,首都圏,新規登録㎡単価,value,74.64,万円/㎡,2025-05,False
2024-06,mansion,首都圏,新規登録㎡単価,value,74.76,万円/㎡,2025-06,False
2024-07,mansion,首都圏,新規登録㎡単価,value,76.29,万円/㎡,2025-06,False
2024-08,mansion,首都圏,新規登録㎡単価,value,79.51,万円/㎡,2025-06,False
2024-09,mansion,首都圏,新規登録㎡単価,value,78.81,万円/㎡,2025-06,False
2024-10,mansion,首都圏,新規登録㎡単価,value,81.31,万円/㎡,2025-06,False
2024-11,mansion,首都圏,新規登録㎡単価,value,80.91,万円/㎡,2025-06,False
2024-12,mansion,首都圏,新規登録㎡単価,value,82.73,万円/㎡,2025-06,False
2025-01,mansion,首都圏,新規登録㎡単価,value,85.38,万円/㎡,2025-06,False
2025-02,mansion,首都圏,新規登録㎡単価,value,87.71,万円/㎡,2025-06,False
2025-03,mansion,首都圏,新規登録㎡単価,value,90.21,万円/㎡,2025-06,False
2025-04,mansion,首都圏,新規登録㎡単価,value,92.61,万円/㎡,2025-06,False
2025-05,mansion,首都圏,新規登録㎡単価,value,92.1,万円/㎡,2025-06,False
2025-06,mansion,首都圏,新規登録㎡単価,value,94.7,万円/㎡,2025-06,False
2024-01,mansion,首都圏,新規登録㎡単価,yoy_pct,-0.5,％,2025-01,False
2024-02,mansion,首都圏,新規登録㎡単価,yoy_pct,0.2,％,2025-02,False
2024-03,mansion,首都圏,新規登録㎡単価,yoy_pct,2.0,％,2025-03,False
2024-04,mansion,首都圏,新規登録㎡単価,yoy_pct,-0.1,％,2025-04,False
2024-05,mansion,首都圏,新規登録㎡単価,yoy_pct,3.8,％,2025-05,False
2024-06,mansion,首都圏,新規登録㎡単価,yoy_pct,2.9,％,2025-06,False
2024-07,mansion,首都圏,新規登録㎡単価,yoy_pct,6.5,％,2025-06,False
2024-08,mansion,首都圏,新規登録㎡単価,yoy_pct,10.8,％,2025-06,False
2024-09,mansion,首都圏,新規登録㎡単価,yoy_pct,8.3,％,2025-06,False
2024-10,mansion,首都圏,新規登録㎡単価,yoy_pct,12.7,％,2025-06,False
2024-11,mansion,首都圏,新規登録㎡単価,yoy_pct,11.4,％,2025-06,False
2024-12,mansion,首都圏,新規登録㎡単価,yoy_pct,11.5,％,2025-06,False
2025-01,mansion,首都圏,新規登録㎡単価,yoy_pct,15.5,％,2025-06,False
2025-02,mansion,首都圏,新規登録㎡単価,yoy_pct,18.2,％,2025-06,False
2025-03,mansion,首都圏,新規登録㎡単価,yoy_pct,22.2,％,2025-06,False
2025-04,mansion,首都圏,新規登録㎡単価,yoy_pct,25.7,％,2025-06,False
2025-05,mansion,首都圏,新規登録㎡単価,yoy_pct,23.4,％,2025-06,False
2025-06,mansion,首都圏,新規登録㎡単価,yoy_pct,26.7,％,2025-06,False
2024-01,mansion,首都圏,新規登録件数,mom_pct,12.1,％,2025-01,False
2024-02,mansion,首都圏,新規登録件数,mom_pct,1.2,％,2025-02,False
2024-03,mansion,首都圏,新規登録件数,mom_pct,0.7,％,2025-03,False
2024-04,mansion,首都圏,新規登録件数,mom_pct,0.3,％,2025-03,False
2024-05,mansion,首都圏,新規登録件数,mom_pct,-10.7,％,2025-03,False
2024-06,mansion,首都圏,新規登録件数,mom_pct,5.0,％,2025-03,False
2024-07,mansion,首都圏,新規登録件数,mom_pct,-1.2,％,2025-03,False
2024-08,mansion,首都圏,新規登録件数,mom_pct,-7.0,％,2025-03,False
2024-09,mansion,首都圏,新規登録件数,mom_pct,11.1,％,2025-03,False
2024-10,mansion,首都圏,新規登録件数,mom_pct,3.1,％,2025-03,False
2024-11,mansion,首都圏,新規登録件数,mom_pct,-7.1,％,2025-03,False
2024-12,mansion,首都圏,新規登録件数,mom_pct,-7.7,％,2025-03,False
2025-01,mansion,首都圏,新規登録件数,mom_pct,8.0,％,2025-03,False
2025-02,mansion,首都圏,新規登録件数,mom_pct,0.3,％,2025-03,False
2025-03,mansion,首都圏,新規登録件数,mom_pct,8.6,％,2025-03,False
2024-01,mansion,首都圏,新規登録件数,value,16526,件,2025-01,False
2024-02,mansion,首都圏,新規登録件数,value,16730,件,2025-02,False
2024-03,mansion,首都圏,新規登録件数,value,16846,件,2025-03,False
2024-04,mansion,首都圏,新規登録件数,value,16902,件,2025-04,False
2024-05,mansion,首都圏,新規登録件数,value,15088,件,2025-05,False
2024-06,mansion,首都圏,新規登録件数,value,15845,件,2025-06,False
2024-07,mansion,首都圏,新規登録件数,value,15661,件,2025-06,False
2024-08,mansion,首都圏,新規登録件数,value,14572,件,2025-06,False
2024-09,mansion,首都圏,新規登録件数,value,16195,件,2025-06,False
2024-10,mansion,首都圏,新規登録件数,value,16698,件,2025-06,False
2024-11,mansion,首都圏,新規登録件数,value,15506,件,2025-06,False
2024-12,mansion,首都圏,新規登録件数,value,14311,件,2025-06,False
2025-01,mansion,首都圏,新規登録件数,value,15459,件,2025-06,False
2025-02,mansion,首都圏,新規登録件数,value,15507,件,2025-06,False
2025-03,mansion,首都圏,新規登録件数,value,16844,件,2025-06,False
2025-04,mansion,首都圏,新規登録件数,value,15885,件,2025-06,False
2025-05,mansion,首都圏,新規登録件数,value,15636,件,2025-06,False
2025-06,mansion,首都圏,新規登録件数,value,16001,件,2025-06,False
2024-01,mansion,首都圏,新規登録件数,yoy_pct,-0.4,％,2025-01,False
2024-02,mansion,首都圏,新規登録件数,yoy_pct,2.4,％,2025-02,False
2024-03,mansion,首都圏,新規登録件数,yoy_pct,-2.2,％,2025-03,False
2024-04,mansion,首都圏,新規登録件数,yoy_pct,-2.1,％,2025-04,False
2024-05,mansion,首都圏,新規登録件数,yoy_pct,-3.3,％,2025-05,False
2024-06,mansion,首都圏,新規登録件数,yoy_pct,-4.4,％,2025-06,False
2024-07,mansion,首都圏,新規登録件数,yoy_pct,-8.6,％,2025-06,False
2024-08,mansion,首都圏,新規登録件数,yoy_pct,-0.9,％,2025-06,False
2024-09,mansion,首都圏,新規登録件数,yoy_pct,-4.8,％,2025-06,False
2024-10,mansion,首都圏,新規登録件数,yoy_pct,-2.0,％,2025-06,False
2024-11,mansion,首都圏,新規登録件数,yoy_pct,-4.8,％,2025-06,False
2024-12,mansion,首都圏,新規登録件数,yoy_pct,-2.9,％,2025-06,False
2025-01,mansion,首都圏,新規登録件数,yoy_pct,-6.5,％,2025-06,False
2025-02,mansion,首都圏,新規登録件数,yoy_pct,-7.3,％,2025-06,False
2025-03,mansion,首都圏,新規登録件数,yoy_pct,-0.01,％,2025-06,False
2025-04,mansion,首都圏,新規登録件数,yoy_pct,-6.0,％,2025-06,False
2025-05,mansion,首都圏,新規登録件数,yoy_pct,3.6,％,2025-06,False
2025-06,mansion,首都圏,新規登録件数,yoy_pct,1.0,％,2025-06,False
2024-04,mansion,首都圏,新規登録価格,mom_pct,-1.1,％,2025-04,False
2024-05,mansion,首都圏,新規登録価格,mom_pct,2.0,％,2025-05,False
2024-06,mansion,首都圏,新規登録価格,mom_pct,0.4,％,2025-06,False
2024-07,mansion,首都圏,新規登録価格,mom_pct,0.8,％,2025-06,False
2024-08,mansion,首都圏,新規登録価格,mom_pct,5.7,％,2025-06,False
2024-09,mansion,首都圏,新規登録価格,mom_pct,-0.3,％,2025-06,False
2024-10,mansion,首都圏,新規登録価格,mom_pct,3.1,％,2025-06,False
2024-11,mansion,首都圏,新規登録価格,mom_pct,-0.6,％,2025-06,False
2024-12,mansion,首都圏,新規登録価格,mom_pct,2.3,％,2025-06,False
2025-01,mansion,首都圏,新規登録価格,mom_pct,3.1,％,2025-06,False
2025-02,mansion,首都圏,新規登録価格,mom_pct,2.2,％,2025-06,False
2025-03,mansion,首都圏,新規登録価格,mom_pct,3.8,％,2025-06,False
2025-04,mansion,首都圏,新規登録価格,mom_pct,1.9,％,2025-06,False
2025-05,mansion,首都圏,新規登録価格,mom_pct,-0.5,％,2025-06,False
2025-06,mansion,首都圏,新規登録価格,mom_pct,3.5,％,2025-06,False
2024-04,mansion,首都圏,新規登録価格,value,4194,万円,2025-04,False
2024-05,mansion,首都圏,新規登録価格,value,4278,万円,2025-05,False
2024-06,mansion,首都圏,新規登録価格,value,4294.0,万円,2025-06,False
2024-07,mansion,首都圏,新規登録価格,value,4328.0,万円,2025-06,False
2024-08,mansion,首都圏,新規登録価格,value,4576.0,万円,2025-06,False
2024-09,mansion,首都圏,新規登録価格,value,4560.0,万円,2025-06,False
